date,time,gender,device,activity,country,state
7/29/2014,5:40 PM,female,mobile,1,Iraq,
7/30/2014,5:42 PM,male,desktop,1,Iraq,
7/19/2014,11:08 PM,female,mobile,1,Iraq,
7/27/2014,2:28 AM,male,desktop,1,Iraq,
7/27/2014,11:16 AM,male,tablet,0,Ireland,
7/21/2014,5:32 PM,female,tablet,1,Ireland,
7/23/2014,11:38 PM,female,tablet,1,Ireland,
7/20/2014,9:37 AM,female,desktop,0,Ireland,
7/18/2014,7:07 AM,female,desktop,0,Ireland,
7/31/2014,3:46 AM,male,mobile,1,Ireland,
7/17/2014,5:42 PM,male,tablet,0,Ireland,
7/22/2014,8:24 AM,female,desktop,1,Ireland,
7/30/2014,5:20 AM,female,tablet,0,Ireland,
7/19/2014,1:34 AM,male,tablet,0,Ireland,
7/30/2014,12:38 AM,female,tablet,1,Ireland,
7/25/2014,5:06 AM,male,mobile,0,Ireland,
7/18/2014,7:51 AM,female,desktop,0,Ireland,
7/30/2014,6:36 AM,male,tablet,1,Ireland,
7/19/2014,10:50 AM,male,desktop,1,Ireland,
7/22/2014,3:28 PM,male,desktop,0,Ireland,
7/27/2014,12:30 AM,male,desktop,0,Ireland,
7/27/2014,10:11 AM,male,mobile,1,Ireland,
7/18/2014,6:38 AM,male,desktop,0,Ireland,
7/26/2014,4:41 PM,male,mobile,0,Ireland,
7/27/2014,1:56 PM,male,mobile,0,Ireland,
7/23/2014,9:09 AM,male,mobile,0,Israel,
7/25/2014,4:09 PM,male,mobile,1,Israel,
7/25/2014,4:32 PM,male,desktop,0,Israel,
7/29/2014,11:16 PM,female,tablet,0,Ivory Coast,
7/19/2014,7:22 PM,female,tablet,0,Ivory Coast,
7/22/2014,9:30 PM,female,tablet,1,Ivory Coast,
7/21/2014,4:10 PM,female,desktop,0,Ivory Coast,
7/23/2014,11:03 AM,female,tablet,0,Ivory Coast,
7/19/2014,12:47 PM,female,tablet,1,Ivory Coast,
7/21/2014,4:30 PM,female,tablet,1,Jamaica,
7/25/2014,12:08 AM,male,mobile,1,Jamaica,
7/31/2014,12:46 PM,female,desktop,1,Jamaica,
7/29/2014,4:03 PM,female,mobile,0,Jamaica,
7/17/2014,6:49 PM,male,desktop,1,Japan,
7/19/2014,4:51 AM,male,desktop,1,Japan,
7/25/2014,11:49 PM,female,desktop,1,Japan,
7/29/2014,3:30 AM,male,tablet,0,Japan,
7/29/2014,12:24 AM,male,tablet,1,Japan,
7/25/2014,8:29 PM,male,mobile,1,Japan,
7/30/2014,1:37 PM,female,tablet,1,Japan,
7/27/2014,10:50 PM,female,tablet,0,Japan,
7/20/2014,4:26 PM,female,tablet,1,Japan,
7/19/2014,12:58 AM,male,mobile,0,Japan,
7/31/2014,8:23 PM,male,desktop,1,Japan,
7/29/2014,12:02 AM,male,desktop,0,Japan,
7/17/2014,12:12 AM,male,desktop,0,Japan,
7/26/2014,9:12 PM,male,mobile,1,Japan,
7/26/2014,10:06 AM,male,mobile,1,Japan,
7/31/2014,9:11 AM,male,mobile,0,Japan,
7/31/2014,6:47 AM,female,desktop,0,Japan,
7/31/2014,6:41 PM,female,desktop,1,Japan,
7/17/2014,10:59 PM,female,desktop,1,Japan,
7/28/2014,3:31 AM,male,desktop,1,Japan,
7/24/2014,2:35 AM,female,mobile,1,Japan,
7/27/2014,2:07 AM,male,desktop,1,Japan,
7/29/2014,1:08 AM,female,tablet,0,Japan,
7/30/2014,2:20 PM,male,mobile,0,Japan,
7/26/2014,7:21 PM,female,desktop,0,Japan,
7/19/2014,10:58 AM,female,mobile,0,Japan,
7/23/2014,12:19 AM,female,desktop,0,Japan,
7/25/2014,11:55 AM,female,tablet,0,Japan,
7/24/2014,8:32 PM,female,tablet,1,Japan,
7/24/2014,12:26 PM,female,desktop,0,Japan,
7/24/2014,11:03 PM,male,mobile,1,Japan,
7/31/2014,2:56 AM,female,desktop,1,Japan,
7/23/2014,3:03 AM,male,desktop,1,Japan,
7/21/2014,4:25 PM,male,desktop,1,Japan,
7/17/2014,5:02 PM,male,tablet,0,Japan,
7/24/2014,9:25 PM,male,tablet,1,Japan,
7/28/2014,5:41 PM,male,mobile,0,Japan,
7/22/2014,8:10 PM,male,desktop,1,Japan,
7/30/2014,6:09 AM,female,desktop,0,Japan,
7/27/2014,3:09 AM,male,tablet,1,Japan,
7/31/2014,10:35 AM,male,mobile,1,Japan,
7/27/2014,4:40 AM,female,tablet,0,Japan,
7/24/2014,7:33 AM,male,tablet,0,Japan,
7/20/2014,3:56 AM,male,mobile,0,Japan,
7/24/2014,12:49 PM,female,mobile,0,Japan,
7/22/2014,3:41 AM,male,desktop,0,Japan,
7/25/2014,7:11 PM,male,mobile,0,Japan,
7/30/2014,2:55 AM,male,desktop,0,Japan,
7/30/2014,1:23 PM,female,desktop,1,Japan,
7/22/2014,12:34 AM,male,mobile,0,Japan,
7/26/2014,7:55 AM,male,desktop,0,Japan,
7/30/2014,1:07 AM,female,desktop,1,Japan,
7/19/2014,7:55 PM,female,mobile,0,Japan,
7/19/2014,4:14 AM,female,desktop,1,Japan,
7/20/2014,4:17 PM,male,mobile,1,Japan,
7/21/2014,6:30 PM,female,tablet,1,Japan,
7/23/2014,3:32 AM,male,desktop,1,Japan,
7/29/2014,1:15 PM,male,desktop,1,Japan,
7/19/2014,11:45 PM,female,desktop,1,Japan,
7/23/2014,12:50 AM,female,desktop,0,Japan,
7/21/2014,6:03 PM,male,mobile,0,Japan,
7/24/2014,8:02 AM,female,desktop,1,Japan,
7/18/2014,9:55 AM,male,mobile,1,Japan,
7/22/2014,8:24 AM,male,mobile,1,Japan,
7/21/2014,9:19 AM,female,mobile,0,Japan,
7/27/2014,3:39 PM,male,desktop,1,Japan,
7/27/2014,12:15 AM,female,desktop,0,Japan,
7/30/2014,12:10 PM,female,tablet,0,Japan,
7/21/2014,5:06 PM,male,mobile,1,Japan,
7/31/2014,5:56 PM,female,mobile,0,Japan,
7/19/2014,10:13 AM,female,tablet,0,Japan,
7/30/2014,3:48 AM,male,desktop,0,Japan,
7/19/2014,6:39 AM,female,tablet,0,Japan,
7/21/2014,1:29 AM,female,tablet,0,Japan,
7/23/2014,10:35 PM,male,desktop,0,Japan,
7/30/2014,10:29 PM,male,desktop,1,Japan,
7/18/2014,2:37 AM,male,mobile,1,Japan,
7/26/2014,4:06 PM,female,desktop,0,Japan,
7/31/2014,12:42 AM,female,mobile,0,Japan,
7/20/2014,8:56 PM,female,desktop,0,Japan,
7/24/2014,5:45 AM,male,mobile,1,Japan,
7/20/2014,11:34 AM,female,desktop,0,Japan,
7/21/2014,6:57 PM,female,mobile,1,Japan,
7/21/2014,11:43 PM,male,desktop,1,Japan,
7/22/2014,5:59 AM,male,tablet,1,Japan,
7/17/2014,3:00 AM,female,desktop,1,Japan,
7/17/2014,12:47 AM,female,mobile,1,Japan,
7/28/2014,10:57 AM,female,desktop,0,Japan,
7/26/2014,6:02 AM,female,tablet,0,Japan,
7/24/2014,7:32 AM,male,tablet,1,Jordan,
7/20/2014,4:45 PM,male,tablet,1,Jordan,
7/19/2014,10:49 AM,female,tablet,1,Jordan,
7/30/2014,5:14 PM,female,mobile,0,Jordan,
7/27/2014,7:22 PM,male,tablet,1,Jordan,
7/29/2014,1:57 PM,female,desktop,0,Jordan,
7/24/2014,4:46 AM,female,desktop,0,Jordan,
7/22/2014,7:03 PM,male,tablet,1,Jordan,
7/29/2014,4:21 AM,male,mobile,0,Jordan,
7/21/2014,12:44 AM,female,desktop,1,Kazakhstan,
7/27/2014,12:50 PM,female,desktop,0,Kazakhstan,
7/18/2014,12:46 AM,male,desktop,0,Kazakhstan,
7/27/2014,6:58 PM,female,desktop,0,Kazakhstan,
7/26/2014,1:58 PM,male,mobile,0,Kazakhstan,
7/23/2014,8:13 PM,male,desktop,1,Kazakhstan,
7/21/2014,2:28 AM,female,desktop,0,Kazakhstan,
7/30/2014,1:02 AM,male,mobile,0,Kazakhstan,
7/31/2014,10:16 AM,male,mobile,0,Kazakhstan,
7/17/2014,6:07 PM,female,desktop,0,Kazakhstan,
7/25/2014,7:18 PM,female,desktop,0,Kazakhstan,
7/27/2014,12:23 AM,female,tablet,0,Kazakhstan,
7/30/2014,10:25 AM,female,tablet,1,Kazakhstan,
7/19/2014,1:25 PM,male,tablet,1,Kazakhstan,
7/28/2014,9:40 PM,male,tablet,0,Kazakhstan,
7/25/2014,12:11 PM,male,tablet,0,Kazakhstan,
7/28/2014,7:41 PM,female,tablet,1,Kazakhstan,
7/31/2014,11:32 PM,male,mobile,0,Kazakhstan,
7/27/2014,5:08 AM,male,tablet,1,Kazakhstan,
7/31/2014,2:40 PM,female,mobile,1,Kazakhstan,
7/31/2014,5:26 AM,female,mobile,1,Kazakhstan,
7/21/2014,7:50 PM,female,mobile,1,Kenya,
7/26/2014,6:49 PM,female,mobile,0,Kenya,
7/24/2014,10:51 AM,female,desktop,0,Kenya,
7/26/2014,2:57 PM,male,mobile,0,Kenya,
7/20/2014,6:26 AM,male,tablet,1,Kenya,
7/23/2014,3:57 AM,female,tablet,0,Kenya,
7/17/2014,12:15 AM,female,desktop,1,Kenya,
7/28/2014,7:28 PM,female,desktop,0,Kenya,
7/19/2014,12:20 AM,male,desktop,1,Kenya,
7/23/2014,3:53 PM,male,mobile,1,Kiribati,
7/17/2014,4:01 PM,male,desktop,0,Kosovo,
7/27/2014,4:54 AM,female,mobile,0,Kosovo,
7/28/2014,7:49 PM,male,desktop,1,Kyrgyzstan,
7/29/2014,5:38 PM,female,desktop,0,Kyrgyzstan,
7/19/2014,9:53 AM,female,mobile,1,Kyrgyzstan,
7/17/2014,4:00 PM,female,mobile,1,Kyrgyzstan,
7/25/2014,9:42 PM,female,tablet,1,Laos,
7/28/2014,5:38 AM,female,tablet,1,Laos,
7/20/2014,9:37 AM,female,tablet,0,Latvia,
7/20/2014,12:52 PM,male,tablet,0,Latvia,
7/18/2014,3:34 AM,male,mobile,1,Latvia,
7/24/2014,5:09 AM,female,tablet,1,Latvia,
7/26/2014,12:28 PM,female,desktop,1,Latvia,
7/29/2014,12:44 AM,female,tablet,1,Latvia,
7/28/2014,7:00 PM,male,tablet,1,Latvia,
7/28/2014,12:51 PM,female,mobile,1,Lebanon,
7/23/2014,6:41 AM,female,mobile,0,Lebanon,
7/22/2014,12:00 AM,female,tablet,1,Lesotho,
7/31/2014,12:18 PM,female,desktop,1,Lesotho,
7/21/2014,3:23 PM,male,tablet,1,Libya,
7/21/2014,5:57 PM,male,desktop,0,Libya,
7/20/2014,12:01 AM,female,tablet,1,Libya,
7/17/2014,7:39 AM,male,tablet,1,Libya,
7/30/2014,9:26 AM,female,tablet,0,Lithuania,
7/29/2014,6:24 AM,male,desktop,1,Lithuania,
7/26/2014,12:17 AM,male,tablet,0,Lithuania,
7/18/2014,4:05 PM,female,mobile,0,Lithuania,
7/20/2014,8:24 AM,male,desktop,0,Lithuania,
7/17/2014,11:20 PM,female,tablet,0,Lithuania,
7/18/2014,11:00 AM,male,desktop,1,Luxembourg,
7/23/2014,11:34 PM,female,tablet,1,Luxembourg,
7/23/2014,6:45 AM,female,tablet,0,Luxembourg,
7/21/2014,12:50 PM,male,mobile,1,Luxembourg,
7/17/2014,4:33 PM,male,tablet,1,Luxembourg,
7/19/2014,4:19 PM,male,tablet,0,Luxembourg,
7/28/2014,4:12 AM,male,mobile,0,Luxembourg,
7/19/2014,5:15 PM,female,mobile,0,Luxembourg,
7/19/2014,6:00 PM,female,mobile,1,Macedonia,
7/28/2014,3:57 PM,male,tablet,0,Macedonia,
7/26/2014,8:15 AM,male,tablet,1,Macedonia,
7/21/2014,12:13 AM,male,mobile,1,Macedonia,
7/27/2014,2:21 PM,female,desktop,0,Macedonia,
7/18/2014,12:08 PM,male,tablet,0,Macedonia,
7/31/2014,5:33 AM,male,mobile,0,Macedonia,
7/21/2014,4:31 PM,male,desktop,1,Macedonia,
7/23/2014,9:42 PM,male,tablet,0,Macedonia,
7/25/2014,5:20 AM,male,mobile,1,Macedonia,
7/27/2014,12:39 PM,male,tablet,0,Macedonia,
7/30/2014,12:00 PM,male,tablet,0,Macedonia,
7/25/2014,4:37 PM,male,mobile,1,Macedonia,
7/25/2014,11:27 AM,female,tablet,1,Madagascar,
7/31/2014,9:14 AM,male,tablet,1,Madagascar,
7/26/2014,12:05 AM,male,desktop,1,Madagascar,
7/19/2014,4:29 PM,female,tablet,0,Madagascar,
7/29/2014,12:51 AM,female,tablet,1,Madagascar,
7/25/2014,5:15 PM,male,tablet,0,Madagascar,
7/23/2014,12:45 AM,male,tablet,0,Madagascar,
7/24/2014,7:09 AM,male,tablet,0,Malawi,
7/18/2014,7:38 AM,female,desktop,0,Malawi,
7/23/2014,7:50 PM,male,mobile,1,Malawi,
7/28/2014,5:32 PM,male,desktop,1,Malawi,
7/28/2014,11:52 AM,female,tablet,1,Malawi,
7/20/2014,6:43 PM,male,mobile,0,Malaysia,
7/26/2014,4:51 AM,female,mobile,1,Malaysia,
7/26/2014,1:28 PM,female,mobile,0,Malaysia,
7/20/2014,3:29 AM,male,mobile,1,Malaysia,
7/20/2014,7:54 AM,female,tablet,1,Malaysia,
7/26/2014,3:39 AM,male,tablet,0,Malaysia,
7/31/2014,4:57 PM,male,mobile,1,Malaysia,
7/28/2014,12:55 AM,female,desktop,1,Malaysia,
7/20/2014,9:15 PM,male,tablet,1,Malaysia,
7/31/2014,1:51 PM,male,desktop,0,Malaysia,
7/25/2014,2:05 PM,female,desktop,0,Malaysia,
7/23/2014,6:51 AM,male,mobile,1,Malaysia,
7/24/2014,5:35 AM,female,mobile,1,Malaysia,
7/19/2014,7:49 PM,female,desktop,1,Malaysia,
7/27/2014,12:15 AM,female,desktop,0,Malaysia,
7/26/2014,1:17 PM,female,desktop,1,Malaysia,
7/23/2014,1:21 AM,female,tablet,1,Malaysia,
7/26/2014,3:14 PM,male,tablet,1,Malaysia,
7/22/2014,3:49 PM,female,tablet,0,Malaysia,
7/29/2014,7:39 AM,male,desktop,0,Malaysia,
7/18/2014,6:27 AM,female,mobile,1,Malaysia,
7/26/2014,8:57 PM,female,desktop,1,Malaysia,
7/31/2014,8:38 PM,female,mobile,0,Malaysia,
7/18/2014,3:30 PM,male,mobile,0,Maldives,
7/24/2014,7:36 PM,male,desktop,1,Maldives,
7/31/2014,12:38 AM,female,mobile,0,Mali,
7/30/2014,1:28 AM,male,tablet,0,Malta,
7/31/2014,12:29 AM,female,desktop,0,Malta,
7/27/2014,9:46 AM,female,tablet,0,Malta,
7/31/2014,12:20 PM,male,mobile,0,Malta,
7/23/2014,1:31 PM,male,desktop,0,Mauritania,
7/31/2014,12:12 AM,female,tablet,1,Mauritius,
7/31/2014,2:02 PM,female,desktop,0,Mauritius,
7/31/2014,5:52 AM,female,mobile,1,Mauritius,
7/25/2014,4:41 PM,male,desktop,1,Mauritius,
7/17/2014,9:41 AM,male,desktop,0,Mauritius,
7/17/2014,3:28 PM,male,desktop,0,Mauritius,
7/29/2014,7:28 PM,female,mobile,1,Mayotte,
7/22/2014,1:32 PM,male,tablet,0,Mayotte,
7/31/2014,10:43 AM,female,tablet,1,Mayotte,
7/17/2014,7:04 AM,female,tablet,0,Mayotte,
7/30/2014,12:33 PM,female,tablet,1,Mexico,
7/25/2014,11:48 AM,male,desktop,1,Mexico,
7/26/2014,10:36 AM,male,tablet,1,Mexico,
7/19/2014,12:26 PM,male,tablet,1,Mexico,
7/26/2014,7:19 AM,female,desktop,0,Mexico,
7/22/2014,6:16 PM,male,desktop,1,Mexico,
7/20/2014,10:41 AM,male,tablet,1,Mexico,
7/23/2014,3:34 PM,male,mobile,0,Mexico,
7/18/2014,12:02 AM,male,mobile,1,Mexico,
7/24/2014,4:01 AM,female,desktop,0,Mexico,
7/29/2014,8:32 AM,female,tablet,0,Mexico,
7/25/2014,5:44 PM,male,mobile,1,Mexico,
7/26/2014,10:01 PM,female,tablet,1,Mexico,
7/30/2014,2:40 PM,female,desktop,1,Mexico,
7/20/2014,7:25 PM,female,desktop,0,Mexico,
7/19/2014,9:05 AM,female,mobile,1,Mexico,
7/18/2014,12:10 AM,male,mobile,0,Mexico,
7/31/2014,12:04 PM,female,mobile,1,Mexico,
7/26/2014,11:58 PM,male,tablet,0,Mexico,
7/29/2014,10:57 PM,male,mobile,1,Mexico,
7/17/2014,7:43 AM,female,desktop,1,Mexico,
7/29/2014,4:45 AM,female,tablet,1,Mexico,
7/27/2014,5:55 PM,female,desktop,0,Mexico,
7/29/2014,4:02 PM,male,desktop,0,Mexico,
7/19/2014,3:04 PM,male,mobile,1,Mexico,
7/18/2014,8:02 PM,female,tablet,1,Mexico,
7/19/2014,5:35 AM,female,tablet,0,Mexico,
7/28/2014,6:35 PM,male,tablet,0,Mexico,
7/27/2014,2:03 AM,female,tablet,1,Mexico,
7/27/2014,11:17 AM,female,desktop,0,Mexico,
7/29/2014,9:41 AM,female,desktop,1,Mexico,
7/26/2014,4:06 AM,male,desktop,0,Mexico,
7/18/2014,12:25 AM,male,desktop,0,Mexico,
7/18/2014,5:45 PM,male,mobile,1,Mexico,
7/18/2014,4:35 PM,female,mobile,0,Mexico,
7/27/2014,6:09 PM,male,tablet,1,Mexico,
7/29/2014,6:51 PM,male,desktop,1,Mexico,
7/25/2014,3:37 PM,female,mobile,1,Mexico,
7/23/2014,3:15 AM,male,desktop,0,Mexico,
7/23/2014,2:21 AM,female,desktop,1,Mexico,
7/27/2014,4:24 AM,male,mobile,0,Mexico,
7/23/2014,1:12 PM,male,mobile,0,Mexico,
7/29/2014,12:15 PM,female,mobile,0,Mexico,
7/20/2014,10:27 AM,male,mobile,1,Mexico,
7/24/2014,2:37 AM,male,tablet,0,Mexico,
7/31/2014,12:04 PM,female,mobile,0,Micronesia,
7/28/2014,9:32 AM,male,desktop,0,Micronesia,
7/20/2014,3:44 PM,male,tablet,0,Micronesia,
7/21/2014,12:12 AM,male,tablet,1,Moldova,
7/18/2014,3:57 AM,female,tablet,0,Moldova,
7/30/2014,2:05 AM,male,mobile,1,Moldova,
7/23/2014,3:09 PM,male,mobile,0,Mongolia,
7/24/2014,4:49 PM,female,mobile,1,Mongolia,
7/19/2014,5:32 AM,male,tablet,1,Mongolia,
7/17/2014,9:07 PM,male,tablet,1,Mongolia,
7/19/2014,5:21 AM,female,desktop,1,Mongolia,
7/24/2014,12:53 AM,female,tablet,0,Mongolia,
7/17/2014,5:57 AM,male,desktop,0,Mongolia,
7/17/2014,10:51 AM,male,desktop,1,Mongolia,
7/25/2014,6:47 PM,female,tablet,1,Mongolia,
7/17/2014,12:18 AM,female,desktop,0,Mongolia,
7/20/2014,12:14 PM,female,tablet,0,Mongolia,
7/29/2014,2:26 PM,female,desktop,0,Mongolia,
7/19/2014,12:40 AM,male,mobile,0,Mongolia,
7/31/2014,8:07 AM,female,desktop,0,Montenegro,
7/31/2014,6:36 AM,male,tablet,1,Montenegro,
7/25/2014,5:37 AM,female,tablet,0,Morocco,
7/29/2014,10:07 AM,female,mobile,0,Morocco,
7/24/2014,7:24 AM,male,mobile,0,Morocco,
7/30/2014,11:48 AM,male,tablet,1,Morocco,
7/29/2014,12:43 PM,male,tablet,1,Morocco,
7/22/2014,3:12 AM,male,mobile,0,Morocco,
7/29/2014,3:15 AM,female,tablet,1,Morocco,
7/18/2014,6:29 AM,female,tablet,1,Morocco,
7/21/2014,1:12 AM,female,tablet,1,Morocco,
7/26/2014,12:03 PM,male,tablet,0,Morocco,
7/20/2014,9:14 PM,female,mobile,0,Morocco,
7/28/2014,11:31 AM,male,mobile,0,Mozambique,
7/21/2014,2:12 AM,male,tablet,0,Mozambique,
7/25/2014,12:10 PM,female,mobile,0,Myanmar,
7/26/2014,1:10 AM,male,desktop,0,Myanmar,
7/22/2014,9:30 PM,female,tablet,1,Myanmar,
7/23/2014,10:02 AM,male,mobile,1,Myanmar,
7/17/2014,8:00 AM,female,desktop,1,Myanmar,
7/19/2014,1:12 PM,female,mobile,1,Myanmar,
7/17/2014,4:08 PM,male,desktop,1,Namibia,
7/22/2014,3:45 PM,male,mobile,0,Namibia,
7/27/2014,10:51 AM,female,mobile,1,Namibia,
7/28/2014,4:28 AM,male,mobile,0,Namibia,
7/29/2014,7:28 PM,male,mobile,0,Namibia,
7/18/2014,9:32 PM,female,desktop,0,Namibia,
7/29/2014,11:19 PM,male,mobile,1,Nepal,
7/19/2014,8:31 AM,female,mobile,1,Nepal,
7/20/2014,7:39 PM,female,mobile,0,Nepal,
7/23/2014,11:59 AM,female,tablet,1,Nepal,
7/30/2014,2:59 PM,male,tablet,0,Nepal,
7/25/2014,8:36 AM,female,mobile,1,Netherlands,
7/18/2014,12:17 AM,male,mobile,0,Netherlands,
7/24/2014,12:46 AM,female,desktop,1,Netherlands,
7/23/2014,11:01 AM,male,mobile,1,Netherlands,
7/19/2014,5:33 PM,female,tablet,0,Netherlands,
7/22/2014,9:44 AM,male,tablet,1,Netherlands,
7/28/2014,9:39 PM,female,mobile,1,Netherlands,
7/28/2014,4:35 PM,male,desktop,0,Netherlands,
7/23/2014,9:28 PM,female,desktop,0,Netherlands,
7/25/2014,9:12 PM,female,mobile,1,Netherlands,
7/17/2014,2:33 PM,female,desktop,1,Netherlands,
7/24/2014,6:10 PM,male,mobile,1,Netherlands,
7/18/2014,3:05 AM,male,mobile,0,Netherlands,
7/18/2014,8:02 PM,female,mobile,0,Netherlands,
7/17/2014,7:54 PM,male,desktop,0,Netherlands,
7/17/2014,2:40 PM,female,tablet,0,New Zealand,
7/26/2014,2:31 PM,female,mobile,0,New Zealand,
7/23/2014,12:21 AM,male,mobile,0,New Zealand,
7/20/2014,7:31 PM,male,desktop,1,New Zealand,
7/31/2014,8:07 PM,female,desktop,0,New Zealand,
7/18/2014,9:29 PM,female,mobile,1,New Zealand,
7/29/2014,12:44 AM,male,tablet,1,New Zealand,
7/26/2014,12:12 PM,male,desktop,0,New Zealand,
7/25/2014,9:12 PM,male,desktop,0,New Zealand,
7/18/2014,2:13 PM,male,desktop,1,New Zealand,
7/27/2014,10:14 PM,female,tablet,0,New Zealand,
7/18/2014,10:21 AM,female,mobile,0,New Zealand,
7/23/2014,7:38 AM,female,mobile,1,Nicaragua,
7/24/2014,8:34 PM,female,mobile,1,Nicaragua,
7/20/2014,4:39 PM,female,desktop,0,Nicaragua,
7/18/2014,3:08 PM,female,desktop,1,Nicaragua,
7/21/2014,10:12 PM,male,desktop,0,Nicaragua,
7/24/2014,7:18 PM,female,mobile,1,Nicaragua,
7/18/2014,4:04 PM,female,mobile,1,Nicaragua,
7/25/2014,3:46 AM,female,desktop,1,Nicaragua,
7/20/2014,6:54 PM,female,desktop,0,Nicaragua,
7/22/2014,8:20 AM,female,mobile,0,Nicaragua,
7/30/2014,3:43 PM,male,desktop,1,Nicaragua,
7/25/2014,5:13 AM,female,tablet,1,Niger,
7/30/2014,12:29 AM,female,desktop,0,Niger,
7/30/2014,8:26 PM,female,mobile,1,Niger,
7/21/2014,10:17 AM,female,tablet,0,Niger,
7/23/2014,2:57 PM,male,desktop,0,Niger,
7/17/2014,4:28 AM,female,mobile,0,Nigeria,
7/17/2014,5:55 AM,female,mobile,1,Nigeria,
7/24/2014,5:47 AM,male,desktop,1,Nigeria,
7/21/2014,3:38 PM,female,desktop,1,Nigeria,
7/26/2014,9:08 PM,female,mobile,0,Nigeria,
7/18/2014,7:18 PM,female,tablet,1,Nigeria,
7/30/2014,1:26 PM,female,mobile,0,Nigeria,
7/20/2014,4:32 PM,female,desktop,0,Nigeria,
7/23/2014,12:19 AM,female,tablet,0,Nigeria,
7/18/2014,2:09 PM,female,mobile,1,Nigeria,
7/17/2014,6:32 AM,female,desktop,1,Nigeria,
7/17/2014,6:44 PM,male,desktop,0,Nigeria,
7/31/2014,11:10 PM,female,tablet,1,Nigeria,
7/24/2014,3:56 PM,male,desktop,0,Nigeria,
7/27/2014,12:26 AM,female,desktop,1,Nigeria,
7/30/2014,12:35 PM,female,desktop,1,Nigeria,
7/17/2014,12:36 AM,female,mobile,0,Nigeria,
7/30/2014,8:45 AM,male,tablet,1,Nigeria,
7/31/2014,10:25 PM,female,desktop,1,Nigeria,
7/19/2014,10:24 AM,female,tablet,1,Nigeria,
7/27/2014,6:48 PM,female,tablet,0,Nigeria,
7/23/2014,9:17 AM,male,mobile,0,Nigeria,
7/18/2014,3:00 AM,male,tablet,1,Nigeria,
7/21/2014,5:02 PM,male,tablet,1,Nigeria,
7/26/2014,6:36 PM,male,tablet,0,Nigeria,
7/19/2014,1:18 AM,male,desktop,0,Nigeria,
7/31/2014,3:46 PM,male,tablet,0,Nigeria,
7/19/2014,4:27 AM,male,desktop,0,Nigeria,
7/21/2014,5:43 PM,female,desktop,0,Nigeria,
7/28/2014,6:49 AM,male,tablet,1,Nigeria,
7/25/2014,4:22 PM,male,desktop,0,Nigeria,
7/26/2014,5:06 PM,female,tablet,0,Nigeria,
7/25/2014,10:29 PM,female,tablet,1,Nigeria,
7/23/2014,4:41 PM,female,desktop,0,Nigeria,
7/17/2014,8:27 PM,female,tablet,0,Nigeria,
7/22/2014,4:24 AM,male,tablet,0,Nigeria,
7/17/2014,7:30 AM,female,desktop,0,Nigeria,
7/19/2014,11:26 PM,male,desktop,0,Nigeria,
7/31/2014,4:20 AM,female,mobile,1,Norfolk Island,
7/24/2014,8:14 PM,female,mobile,0,North Korea,
7/26/2014,5:43 AM,female,desktop,1,North Korea,
7/24/2014,10:56 AM,female,desktop,0,North Korea,
7/31/2014,3:38 AM,female,mobile,0,North Korea,
7/24/2014,4:38 AM,male,tablet,1,North Korea,
7/17/2014,12:09 AM,female,desktop,0,North Korea,
7/31/2014,12:40 AM,female,desktop,1,North Korea,
7/22/2014,1:40 PM,female,desktop,1,Norway,
7/21/2014,6:51 PM,male,mobile,0,Norway,
7/22/2014,5:18 PM,male,desktop,1,Norway,
7/30/2014,8:42 AM,female,mobile,1,Norway,
7/31/2014,12:50 AM,female,mobile,0,Norway,
7/30/2014,7:20 PM,female,mobile,0,Norway,
7/18/2014,8:03 AM,female,desktop,0,Norway,
7/25/2014,10:06 PM,male,desktop,0,Norway,
7/22/2014,4:34 PM,male,mobile,0,Norway,
7/22/2014,6:43 AM,female,tablet,0,Norway,
7/18/2014,2:57 PM,female,tablet,1,Norway,
7/26/2014,9:10 AM,female,mobile,0,Norway,
7/24/2014,9:41 PM,male,mobile,0,Norway,
7/17/2014,9:41 AM,male,desktop,0,Norway,
7/31/2014,1:01 AM,female,desktop,0,Norway,
7/20/2014,9:10 PM,female,desktop,0,Norway,
7/31/2014,8:52 AM,female,desktop,1,Norway,
7/26/2014,3:14 PM,female,tablet,0,Norway,
7/25/2014,12:42 PM,female,tablet,1,Norway,
7/31/2014,4:23 PM,male,desktop,1,Norway,
7/17/2014,8:25 PM,female,mobile,0,Norway,
7/26/2014,11:26 PM,male,desktop,0,Norway,
7/21/2014,6:19 AM,male,tablet,1,Oman,
7/24/2014,4:20 PM,female,mobile,1,Pakistan,
7/21/2014,9:53 AM,female,desktop,1,Pakistan,
7/23/2014,12:04 PM,male,mobile,1,Pakistan,
7/24/2014,12:41 AM,female,mobile,1,Pakistan,
7/31/2014,12:35 AM,female,desktop,1,Pakistan,
7/24/2014,4:55 AM,male,desktop,1,Pakistan,
7/22/2014,11:01 PM,female,desktop,1,Pakistan,
7/28/2014,9:30 AM,female,mobile,1,Pakistan,
7/19/2014,10:35 AM,female,tablet,0,Pakistan,
7/27/2014,9:32 AM,female,mobile,1,Pakistan,
7/27/2014,9:43 PM,female,tablet,0,Pakistan,
7/22/2014,2:28 AM,male,desktop,0,Pakistan,
7/23/2014,11:35 PM,male,tablet,1,Palestinian Territory,
7/25/2014,11:06 PM,male,mobile,0,Palestinian Territory,
